Tegund launa;Launatafla;Dagsetning;Upphæð;Í gildi
Mánaðarlaun;653-155-12 (Kjölur, BSRB og SÍS);01.06.2017;479.321;Y
Mánaðarlaun;653-155-14 (Kjölur, BSRB og SÍS);01.06.2017;487.880;Y
Mánaðarlaun;653-155-16 (Kjölur, BSRB og SÍS);01.06.2017;496.439;Y
Mánaðarlaun;653-155-2 (Kjölur, BSRB og SÍS);01.06.2017;436.524;Y
Mánaðarlaun;653-155-4 (Kjölur, BSRB og SÍS);01.06.2017;445.084;Y
Mánaðarlaun;653-155-6 (Kjölur, BSRB og SÍS);01.06.2017;453.643;Y
Mánaðarlaun;653-155-8 (Kjölur, BSRB og SÍS);01.06.2017;462.202;Y
Mánaðarlaun;653-159-0 (Kjölur, BSRB og SÍS);01.06.2017;447.108;Y
Mánaðarlaun;653-159-10 (Kjölur, BSRB og SÍS);01.06.2017;491.819;Y
Mánaðarlaun;653-159-12 (Kjölur, BSRB og SÍS);01.06.2017;500.761;Y
Mánaðarlaun;653-159-14 (Kjölur, BSRB og SÍS);01.06.2017;509.703;Y
Mánaðarlaun;653-159-16 (Kjölur, BSRB og SÍS);01.06.2017;518.645;Y
Mánaðarlaun;653-159-2 (Kjölur, BSRB og SÍS);01.06.2017;456.050;Y
Mánaðarlaun;653-159-4 (Kjölur, BSRB og SÍS);01.06.2017;464.992;Y
Mánaðarlaun;653-159-6 (Kjölur, BSRB og SÍS);01.06.2017;473.934;Y
Mánaðarlaun;653-159-8 (Kjölur, BSRB og SÍS);01.06.2017;482.877;Y
Mánaðarlaun;653-160-0 (Kjölur, BSRB og SÍS);01.06.2017;452.026;Y
Mánaðarlaun;653-160-10 (Kjölur, BSRB og SÍS);01.06.2017;497.229;Y
Mánaðarlaun;653-160-12 (Kjölur, BSRB og SÍS);01.06.2017;506.269;Y
Mánaðarlaun;653-160-14 (Kjölur, BSRB og SÍS);01.06.2017;515.310;Y
Mánaðarlaun;653-160-16 (Kjölur, BSRB og SÍS);01.06.2017;524.350;Y
Mánaðarlaun;653-160-2 (Kjölur, BSRB og SÍS);01.06.2017;461.067;Y
Mánaðarlaun;653-160-4 (Kjölur, BSRB og SÍS);01.06.2017;470.107;Y
Mánaðarlaun;653-160-6 (Kjölur, BSRB og SÍS);01.06.2017;479.148;Y
Mánaðarlaun;653-160-8 (Kjölur, BSRB og SÍS);01.06.2017;488.188;Y
Mánaðarlaun;653-162-0 (Kjölur, BSRB og SÍS);01.06.2017;462.025;Y
Mánaðarlaun;653-162-10 (Kjölur, BSRB og SÍS);01.06.2017;508.228;Y
Mánaðarlaun;653-162-12 (Kjölur, BSRB og SÍS);01.06.2017;517.468;Y
Mánaðarlaun;653-162-14 (Kjölur, BSRB og SÍS);01.06.2017;526.709;Y
Mánaðarlaun;653-162-16 (Kjölur, BSRB og SÍS);01.06.2017;535.949;Y
Mánaðarlaun;653-162-2 (Kjölur, BSRB og SÍS);01.06.2017;471.266;Y
Mánaðarlaun;653-162-4 (Kjölur, BSRB og SÍS);01.06.2017;480.506;Y
Mánaðarlaun;653-162-6 (Kjölur, BSRB og SÍS);01.06.2017;489.747;Y
Mánaðarlaun;653-162-8 (Kjölur, BSRB og SÍS);01.06.2017;498.987;Y
Mánaðarlaun;653-167-0 (Kjölur, BSRB og SÍS);01.06.2017;488.002;Y
Mánaðarlaun;653-167-10 (Kjölur, BSRB og SÍS);01.06.2017;536.802;Y
Mánaðarlaun;653-167-12 (Kjölur, BSRB og SÍS);01.06.2017;546.562;Y
Mánaðarlaun;653-167-14 (Kjölur, BSRB og SÍS);01.06.2017;556.322;Y
Mánaðarlaun;653-167-16 (Kjölur, BSRB og SÍS);01.06.2017;566.082;Y
Mánaðarlaun;653-167-2 (Kjölur, BSRB og SÍS);01.06.2017;497.762;Y
Mánaðarlaun;653-167-4 (Kjölur, BSRB og SÍS);01.06.2017;507.522;Y
Mánaðarlaun;653-167-6 (Kjölur, BSRB og SÍS);01.06.2017;517.282;Y
Mánaðarlaun;653-167-8 (Kjölur, BSRB og SÍS);01.06.2017;527.042;Y
Mánaðarlaun;653-172-0 (Kjölur, BSRB og SÍS);01.06.2017;515.439;Y
Mánaðarlaun;653-172-10 (Kjölur, BSRB og SÍS);01.06.2017;566.983;Y
Mánaðarlaun;653-172-12 (Kjölur, BSRB og SÍS);01.06.2017;577.292;Y
Mánaðarlaun;653-172-14 (Kjölur, BSRB og SÍS);01.06.2017;587.600;Y
Mánaðarlaun;653-172-16 (Kjölur, BSRB og SÍS);01.06.2017;597.909;Y
Mánaðarlaun;653-172-2 (Kjölur, BSRB og SÍS);01.06.2017;525.748;Y
Mánaðarlaun;653-172-4 (Kjölur, BSRB og SÍS);01.06.2017;536.057;Y
Mánaðarlaun;653-172-6 (Kjölur, BSRB og SÍS);01.06.2017;546.365;Y
Mánaðarlaun;653-172-8 (Kjölur, BSRB og SÍS);01.06.2017;556.674;Y
Mánaðarlaun;653-5Y-0 (Kjölur, BSRB og SÍS);01.06.2017;811.959;Y
Mánaðarlaun;653-115-0 (Kjölur, BSRB og SÍS);01.06.2016;269.549;Y
Mánaðarlaun;653-115-10 (Kjölur, BSRB og SÍS);01.06.2016;296.504;Y
Mánaðarlaun;653-115-12 (Kjölur, BSRB og SÍS);01.06.2016;301.895;Y
Mánaðarlaun;653-115-14 (Kjölur, BSRB og SÍS);01.06.2016;307.286;Y
Mánaðarlaun;653-115-16 (Kjölur, BSRB og SÍS);01.06.2016;312.677;Y
Mánaðarlaun;653-115-2 (Kjölur, BSRB og SÍS);01.06.2016;274.940;Y
Mánaðarlaun;653-115-4 (Kjölur, BSRB og SÍS);01.06.2016;280.331;Y
Mánaðarlaun;653-115-6 (Kjölur, BSRB og SÍS);01.06.2016;285.722;Y
Mánaðarlaun;653-115-8 (Kjölur, BSRB og SÍS);01.06.2016;291.113;Y
Mánaðarlaun;653-116-0 (Kjölur, BSRB og SÍS);01.06.2016;272.074;Y
Mánaðarlaun;653-116-10 (Kjölur, BSRB og SÍS);01.06.2016;299.281;Y
Mánaðarlaun;653-116-12 (Kjölur, BSRB og SÍS);01.06.2016;304.723;Y
Mánaðarlaun;653-116-14 (Kjölur, BSRB og SÍS);01.06.2016;310.164;Y
Mánaðarlaun;653-116-16 (Kjölur, BSRB og SÍS);01.06.2016;315.606;Y
Mánaðarlaun;653-116-2 (Kjölur, BSRB og SÍS);01.06.2016;277.515;Y
Mánaðarlaun;653-116-4 (Kjölur, BSRB og SÍS);01.06.2016;282.957;Y
Mánaðarlaun;653-116-6 (Kjölur, BSRB og SÍS);01.06.2016;288.398;Y
Mánaðarlaun;653-116-8 (Kjölur, BSRB og SÍS);01.06.2016;293.840;Y
Mánaðarlaun;653-117-0 (Kjölur, BSRB og SÍS);01.06.2016;274.627;Y
Mánaðarlaun;653-117-10 (Kjölur, BSRB og SÍS);01.06.2016;302.090;Y
Mánaðarlaun;653-117-12 (Kjölur, BSRB og SÍS);01.06.2016;307.582;Y
Mánaðarlaun;653-117-14 (Kjölur, BSRB og SÍS);01.06.2016;313.075;Y
Mánaðarlaun;653-117-16 (Kjölur, BSRB og SÍS);01.06.2016;318.567;Y
Mánaðarlaun;653-117-2 (Kjölur, BSRB og SÍS);01.06.2016;280.120;Y
Mánaðarlaun;653-117-4 (Kjölur, BSRB og SÍS);01.06.2016;285.612;Y
Mánaðarlaun;653-117-6 (Kjölur, BSRB og SÍS);01.06.2016;291.105;Y
Mánaðarlaun;653-117-8 (Kjölur, BSRB og SÍS);01.06.2016;296.597;Y
Mánaðarlaun;653-118-0 (Kjölur, BSRB og SÍS);01.06.2016;277.208;Y
Mánaðarlaun;653-118-10 (Kjölur, BSRB og SÍS);01.06.2016;304.929;Y
Mánaðarlaun;653-118-12 (Kjölur, BSRB og SÍS);01.06.2016;310.473;Y
Mánaðarlaun;653-118-14 (Kjölur, BSRB og SÍS);01.06.2016;316.017;Y
Mánaðarlaun;653-118-16 (Kjölur, BSRB og SÍS);01.06.2016;321.561;Y
Mánaðarlaun;653-118-2 (Kjölur, BSRB og SÍS);01.06.2016;282.752;Y
Mánaðarlaun;653-118-4 (Kjölur, BSRB og SÍS);01.06.2016;288.296;Y
Mánaðarlaun;653-118-6 (Kjölur, BSRB og SÍS);01.06.2016;293.840;Y
Mánaðarlaun;653-118-8 (Kjölur, BSRB og SÍS);01.06.2016;299.385;Y
Mánaðarlaun;653-119-0 (Kjölur, BSRB og SÍS);01.06.2016;279.817;Y
Mánaðarlaun;653-119-10 (Kjölur, BSRB og SÍS);01.06.2016;307.799;Y
Mánaðarlaun;653-119-12 (Kjölur, BSRB og SÍS);01.06.2016;313.395;Y
Mánaðarlaun;653-119-14 (Kjölur, BSRB og SÍS);01.06.2016;318.991;Y
Mánaðarlaun;653-119-16 (Kjölur, BSRB og SÍS);01.06.2016;324.588;Y
Mánaðarlaun;653-119-2 (Kjölur, BSRB og SÍS);01.06.2016;285.413;Y
Mánaðarlaun;653-119-4 (Kjölur, BSRB og SÍS);01.06.2016;291.010;Y
Mánaðarlaun;653-119-6 (Kjölur, BSRB og SÍS);01.06.2016;296.606;Y
Mánaðarlaun;653-119-8 (Kjölur, BSRB og SÍS);01.06.2016;302.202;Y
Mánaðarlaun;653-120-0 (Kjölur, BSRB og SÍS);01.06.2016;282.455;Y
Mánaðarlaun;653-120-10 (Kjölur, BSRB og SÍS);01.06.2016;310.701;Y
Mánaðarlaun;653-120-12 (Kjölur, BSRB og SÍS);01.06.2016;316.350;Y
Mánaðarlaun;653-120-14 (Kjölur, BSRB og SÍS);01.06.2016;321.999;Y
Mánaðarlaun;653-120-16 (Kjölur, BSRB og SÍS);01.06.2016;327.648;Y
Mánaðarlaun;653-120-2 (Kjölur, BSRB og SÍS);01.06.2016;288.104;Y
Mánaðarlaun;653-120-4 (Kjölur, BSRB og SÍS);01.06.2016;293.753;Y
Mánaðarlaun;653-120-6 (Kjölur, BSRB og SÍS);01.06.2016;299.402;Y
Mánaðarlaun;653-120-8 (Kjölur, BSRB og SÍS);01.06.2016;305.051;Y
Mánaðarlaun;653-121-0 (Kjölur, BSRB og SÍS);01.06.2016;285.122;Y
Mánaðarlaun;653-121-10 (Kjölur, BSRB og SÍS);01.06.2016;313.634;Y
Mánaðarlaun;653-121-12 (Kjölur, BSRB og SÍS);01.06.2016;319.337;Y
Mánaðarlaun;653-121-14 (Kjölur, BSRB og SÍS);01.06.2016;325.039;Y
Mánaðarlaun;653-121-16 (Kjölur, BSRB og SÍS);01.06.2016;330.742;Y
Mánaðarlaun;653-121-2 (Kjölur, BSRB og SÍS);01.06.2016;290.824;Y
Mánaðarlaun;653-121-4 (Kjölur, BSRB og SÍS);01.06.2016;296.527;Y
Mánaðarlaun;653-121-6 (Kjölur, BSRB og SÍS);01.06.2016;302.229;Y
Mánaðarlaun;653-121-8 (Kjölur, BSRB og SÍS);01.06.2016;307.932;Y
Mánaðarlaun;653-122-0 (Kjölur, BSRB og SÍS);01.06.2016;287.818;Y
Mánaðarlaun;653-122-10 (Kjölur, BSRB og SÍS);01.06.2016;316.600;Y
Mánaðarlaun;653-122-12 (Kjölur, BSRB og SÍS);01.06.2016;322.356;Y
Mánaðarlaun;653-122-14 (Kjölur, BSRB og SÍS);01.06.2016;328.113;Y
Mánaðarlaun;653-122-16 (Kjölur, BSRB og SÍS);01.06.2016;333.869;Y
Mánaðarlaun;653-122-2 (Kjölur, BSRB og SÍS);01.06.2016;293.574;Y
Mánaðarlaun;653-122-4 (Kjölur, BSRB og SÍS);01.06.2016;299.331;Y
Mánaðarlaun;653-122-6 (Kjölur, BSRB og SÍS);01.06.2016;305.087;Y
Mánaðarlaun;653-122-8 (Kjölur, BSRB og SÍS);01.06.2016;310.843;Y
Mánaðarlaun;653-123-0 (Kjölur, BSRB og SÍS);01.06.2016;290.699;Y
Mánaðarlaun;653-123-10 (Kjölur, BSRB og SÍS);01.06.2016;319.769;Y
Mánaðarlaun;653-123-12 (Kjölur, BSRB og SÍS);01.06.2016;325.583;Y
Mánaðarlaun;653-123-14 (Kjölur, BSRB og SÍS);01.06.2016;331.397;Y
Mánaðarlaun;653-123-16 (Kjölur, BSRB og SÍS);01.06.2016;337.211;Y
Mánaðarlaun;653-123-2 (Kjölur, BSRB og SÍS);01.06.2016;296.513;Y
Mánaðarlaun;653-123-4 (Kjölur, BSRB og SÍS);01.06.2016;302.327;Y
Mánaðarlaun;653-123-6 (Kjölur, BSRB og SÍS);01.06.2016;308.141;Y
Mánaðarlaun;653-123-8 (Kjölur, BSRB og SÍS);01.06.2016;313.955;Y
Mánaðarlaun;653-124-0 (Kjölur, BSRB og SÍS);01.06.2016;293.607;Y
Mánaðarlaun;653-124-10 (Kjölur, BSRB og SÍS);01.06.2016;322.968;Y
Mánaðarlaun;653-124-12 (Kjölur, BSRB og SÍS);01.06.2016;328.840;Y
Mánaðarlaun;653-124-14 (Kjölur, BSRB og SÍS);01.06.2016;334.712;Y
Mánaðarlaun;653-124-16 (Kjölur, BSRB og SÍS);01.06.2016;340.584;Y
Mánaðarlaun;653-124-2 (Kjölur, BSRB og SÍS);01.06.2016;299.479;Y
Mánaðarlaun;653-124-4 (Kjölur, BSRB og SÍS);01.06.2016;305.351;Y
Mánaðarlaun;653-124-6 (Kjölur, BSRB og SÍS);01.06.2016;311.223;Y
Mánaðarlaun;653-124-8 (Kjölur, BSRB og SÍS);01.06.2016;317.096;Y
Mánaðarlaun;653-125-0 (Kjölur, BSRB og SÍS);01.06.2016;296.546;Y
Mánaðarlaun;653-125-10 (Kjölur, BSRB og SÍS);01.06.2016;326.201;Y
Mánaðarlaun;653-125-12 (Kjölur, BSRB og SÍS);01.06.2016;332.132;Y
Mánaðarlaun;653-125-14 (Kjölur, BSRB og SÍS);01.06.2016;338.062;Y
Mánaðarlaun;653-125-16 (Kjölur, BSRB og SÍS);01.06.2016;343.993;Y
Mánaðarlaun;653-125-2 (Kjölur, BSRB og SÍS);01.06.2016;302.477;Y
Mánaðarlaun;653-125-4 (Kjölur, BSRB og SÍS);01.06.2016;308.408;Y
Mánaðarlaun;653-125-6 (Kjölur, BSRB og SÍS);01.06.2016;314.339;Y
Mánaðarlaun;653-125-8 (Kjölur, BSRB og SÍS);01.06.2016;320.270;Y
Mánaðarlaun;653-126-0 (Kjölur, BSRB og SÍS);01.06.2016;299.518;Y
Mánaðarlaun;653-126-10 (Kjölur, BSRB og SÍS);01.06.2016;329.470;Y
Mánaðarlaun;653-126-12 (Kjölur, BSRB og SÍS);01.06.2016;335.460;Y
Mánaðarlaun;653-126-14 (Kjölur, BSRB og SÍS);01.06.2016;341.451;Y
Mánaðarlaun;653-126-16 (Kjölur, BSRB og SÍS);01.06.2016;347.441;Y
Mánaðarlaun;653-126-2 (Kjölur, BSRB og SÍS);01.06.2016;305.508;Y
Mánaðarlaun;653-126-4 (Kjölur, BSRB og SÍS);01.06.2016;311.499;Y
Mánaðarlaun;653-126-6 (Kjölur, BSRB og SÍS);01.06.2016;317.489;Y
Mánaðarlaun;653-126-8 (Kjölur, BSRB og SÍS);01.06.2016;323.479;Y
Mánaðarlaun;653-127-0 (Kjölur, BSRB og SÍS);01.06.2016;302.522;Y
Mánaðarlaun;653-127-10 (Kjölur, BSRB og SÍS);01.06.2016;332.774;Y
Mánaðarlaun;653-127-12 (Kjölur, BSRB og SÍS);01.06.2016;338.825;Y
Mánaðarlaun;653-127-14 (Kjölur, BSRB og SÍS);01.06.2016;344.875;Y
Mánaðarlaun;653-127-16 (Kjölur, BSRB og SÍS);01.06.2016;350.926;Y
Mánaðarlaun;653-127-2 (Kjölur, BSRB og SÍS);01.06.2016;308.572;Y
Mánaðarlaun;653-127-4 (Kjölur, BSRB og SÍS);01.06.2016;314.623;Y
Mánaðarlaun;653-127-6 (Kjölur, BSRB og SÍS);01.06.2016;320.673;Y
Mánaðarlaun;653-127-8 (Kjölur, BSRB og SÍS);01.06.2016;326.724;Y
Mánaðarlaun;653-128-0 (Kjölur, BSRB og SÍS);01.06.2016;305.560;Y
Mánaðarlaun;653-128-10 (Kjölur, BSRB og SÍS);01.06.2016;336.116;Y
Mánaðarlaun;653-128-12 (Kjölur, BSRB og SÍS);01.06.2016;342.227;Y
Mánaðarlaun;653-128-14 (Kjölur, BSRB og SÍS);01.06.2016;348.338;Y
Mánaðarlaun;653-128-16 (Kjölur, BSRB og SÍS);01.06.2016;354.450;Y
Mánaðarlaun;653-128-2 (Kjölur, BSRB og SÍS);01.06.2016;311.671;Y
Mánaðarlaun;653-128-4 (Kjölur, BSRB og SÍS);01.06.2016;317.782;Y
Mánaðarlaun;653-128-6 (Kjölur, BSRB og SÍS);01.06.2016;323.894;Y
Mánaðarlaun;653-128-8 (Kjölur, BSRB og SÍS);01.06.2016;330.005;Y
Mánaðarlaun;653-130-0 (Kjölur, BSRB og SÍS);01.06.2016;311.736;Y
Mánaðarlaun;653-130-10 (Kjölur, BSRB og SÍS);01.06.2016;342.910;Y
Mánaðarlaun;653-130-12 (Kjölur, BSRB og SÍS);01.06.2016;349.144;Y
Mánaðarlaun;653-130-14 (Kjölur, BSRB og SÍS);01.06.2016;355.379;Y
Mánaðarlaun;653-130-16 (Kjölur, BSRB og SÍS);01.06.2016;361.614;Y
Mánaðarlaun;653-130-2 (Kjölur, BSRB og SÍS);01.06.2016;317.971;Y
Mánaðarlaun;653-130-4 (Kjölur, BSRB og SÍS);01.06.2016;324.205;Y
Mánaðarlaun;653-130-6 (Kjölur, BSRB og SÍS);01.06.2016;330.440;Y
Mánaðarlaun;653-130-8 (Kjölur, BSRB og SÍS);01.06.2016;336.675;Y
Mánaðarlaun;653-131-0 (Kjölur, BSRB og SÍS);01.06.2016;314.874;Y
Mánaðarlaun;653-131-10 (Kjölur, BSRB og SÍS);01.06.2016;346.361;Y
Mánaðarlaun;653-131-12 (Kjölur, BSRB og SÍS);01.06.2016;352.659;Y
Mánaðarlaun;653-131-14 (Kjölur, BSRB og SÍS);01.06.2016;358.956;Y
Mánaðarlaun;653-131-16 (Kjölur, BSRB og SÍS);01.06.2016;365.254;Y
Mánaðarlaun;653-131-2 (Kjölur, BSRB og SÍS);01.06.2016;321.171;Y
Mánaðarlaun;653-131-4 (Kjölur, BSRB og SÍS);01.06.2016;327.469;Y
Mánaðarlaun;653-131-6 (Kjölur, BSRB og SÍS);01.06.2016;333.766;Y
Mánaðarlaun;653-131-8 (Kjölur, BSRB og SÍS);01.06.2016;340.064;Y
Mánaðarlaun;653-132-0 (Kjölur, BSRB og SÍS);01.06.2016;318.048;Y
Mánaðarlaun;653-132-10 (Kjölur, BSRB og SÍS);01.06.2016;349.853;Y
Mánaðarlaun;653-132-12 (Kjölur, BSRB og SÍS);01.06.2016;356.214;Y
Mánaðarlaun;653-132-14 (Kjölur, BSRB og SÍS);01.06.2016;362.575;Y
Mánaðarlaun;653-132-16 (Kjölur, BSRB og SÍS);01.06.2016;368.936;Y
Mánaðarlaun;653-132-2 (Kjölur, BSRB og SÍS);01.06.2016;324.409;Y
Mánaðarlaun;653-132-4 (Kjölur, BSRB og SÍS);01.06.2016;330.770;Y
Mánaðarlaun;653-132-6 (Kjölur, BSRB og SÍS);01.06.2016;337.131;Y
Mánaðarlaun;653-132-8 (Kjölur, BSRB og SÍS);01.06.2016;343.492;Y
Mánaðarlaun;653-133-0 (Kjölur, BSRB og SÍS);01.06.2016;321.256;Y
Mánaðarlaun;653-133-10 (Kjölur, BSRB og SÍS);01.06.2016;353.382;Y
Mánaðarlaun;653-133-12 (Kjölur, BSRB og SÍS);01.06.2016;359.807;Y
Mánaðarlaun;653-133-14 (Kjölur, BSRB og SÍS);01.06.2016;366.232;Y
Mánaðarlaun;653-133-16 (Kjölur, BSRB og SÍS);01.06.2016;372.657;Y
Mánaðarlaun;653-133-2 (Kjölur, BSRB og SÍS);01.06.2016;327.681;Y
Mánaðarlaun;653-133-4 (Kjölur, BSRB og SÍS);01.06.2016;334.106;Y
Mánaðarlaun;653-133-6 (Kjölur, BSRB og SÍS);01.06.2016;340.531;Y
Mánaðarlaun;653-133-8 (Kjölur, BSRB og SÍS);01.06.2016;346.956;Y
Mánaðarlaun;653-134-0 (Kjölur, BSRB og SÍS);01.06.2016;324.500;Y
Mánaðarlaun;653-134-10 (Kjölur, BSRB og SÍS);01.06.2016;356.950;Y
Mánaðarlaun;653-134-12 (Kjölur, BSRB og SÍS);01.06.2016;363.440;Y
Mánaðarlaun;653-134-14 (Kjölur, BSRB og SÍS);01.06.2016;369.930;Y
Mánaðarlaun;653-134-16 (Kjölur, BSRB og SÍS);01.06.2016;376.420;Y
Mánaðarlaun;653-134-2 (Kjölur, BSRB og SÍS);01.06.2016;330.990;Y
Mánaðarlaun;653-134-4 (Kjölur, BSRB og SÍS);01.06.2016;337.480;Y
Mánaðarlaun;653-134-6 (Kjölur, BSRB og SÍS);01.06.2016;343.970;Y
Mánaðarlaun;653-134-8 (Kjölur, BSRB og SÍS);01.06.2016;350.460;Y
Mánaðarlaun;653-135-0 (Kjölur, BSRB og SÍS);01.06.2016;327.779;Y
Mánaðarlaun;653-135-10 (Kjölur, BSRB og SÍS);01.06.2016;360.557;Y
Mánaðarlaun;653-135-12 (Kjölur, BSRB og SÍS);01.06.2016;367.112;Y
Mánaðarlaun;653-135-14 (Kjölur, BSRB og SÍS);01.06.2016;373.668;Y
Mánaðarlaun;653-135-16 (Kjölur, BSRB og SÍS);01.06.2016;380.224;Y
Mánaðarlaun;653-135-2 (Kjölur, BSRB og SÍS);01.06.2016;334.335;Y
Mánaðarlaun;653-135-4 (Kjölur, BSRB og SÍS);01.06.2016;340.890;Y
Mánaðarlaun;653-135-6 (Kjölur, BSRB og SÍS);01.06.2016;347.446;Y
Mánaðarlaun;653-135-8 (Kjölur, BSRB og SÍS);01.06.2016;354.001;Y
Mánaðarlaun;653-136-0 (Kjölur, BSRB og SÍS);01.06.2016;331.095;Y
Mánaðarlaun;653-136-10 (Kjölur, BSRB og SÍS);01.06.2016;364.205;Y
Mánaðarlaun;653-136-12 (Kjölur, BSRB og SÍS);01.06.2016;370.826;Y
Mánaðarlaun;653-136-14 (Kjölur, BSRB og SÍS);01.06.2016;377.448;Y
Mánaðarlaun;653-136-16 (Kjölur, BSRB og SÍS);01.06.2016;384.070;Y
Mánaðarlaun;653-136-2 (Kjölur, BSRB og SÍS);01.06.2016;337.717;Y
Mánaðarlaun;653-136-4 (Kjölur, BSRB og SÍS);01.06.2016;344.339;Y
Mánaðarlaun;653-136-6 (Kjölur, BSRB og SÍS);01.06.2016;350.961;Y
Mánaðarlaun;653-136-8 (Kjölur, BSRB og SÍS);01.06.2016;357.583;Y
Mánaðarlaun;653-137-0 (Kjölur, BSRB og SÍS);01.06.2016;334.447;Y
Mánaðarlaun;653-137-10 (Kjölur, BSRB og SÍS);01.06.2016;367.892;Y
Mánaðarlaun;653-137-12 (Kjölur, BSRB og SÍS);01.06.2016;374.581;Y
Mánaðarlaun;653-137-14 (Kjölur, BSRB og SÍS);01.06.2016;381.270;Y
Mánaðarlaun;653-137-16 (Kjölur, BSRB og SÍS);01.06.2016;387.959;Y
Mánaðarlaun;653-137-2 (Kjölur, BSRB og SÍS);01.06.2016;341.136;Y
Mánaðarlaun;653-137-4 (Kjölur, BSRB og SÍS);01.06.2016;347.825;Y
Mánaðarlaun;653-137-6 (Kjölur, BSRB og SÍS);01.06.2016;354.514;Y
Mánaðarlaun;653-137-8 (Kjölur, BSRB og SÍS);01.06.2016;361.203;Y
Mánaðarlaun;653-138-0 (Kjölur, BSRB og SÍS);01.06.2016;337.835;Y
Mánaðarlaun;653-138-10 (Kjölur, BSRB og SÍS);01.06.2016;371.619;Y
Mánaðarlaun;653-138-12 (Kjölur, BSRB og SÍS);01.06.2016;378.375;Y
Mánaðarlaun;653-138-14 (Kjölur, BSRB og SÍS);01.06.2016;385.132;Y
Mánaðarlaun;653-138-16 (Kjölur, BSRB og SÍS);01.06.2016;391.889;Y
Mánaðarlaun;653-138-2 (Kjölur, BSRB og SÍS);01.06.2016;344.592;Y
Mánaðarlaun;653-138-4 (Kjölur, BSRB og SÍS);01.06.2016;351.348;Y
Mánaðarlaun;653-138-6 (Kjölur, BSRB og SÍS);01.06.2016;358.105;Y
Mánaðarlaun;653-138-8 (Kjölur, BSRB og SÍS);01.06.2016;364.862;Y
Mánaðarlaun;653-139-0 (Kjölur, BSRB og SÍS);01.06.2016;341.261;Y
Mánaðarlaun;653-139-10 (Kjölur, BSRB og SÍS);01.06.2016;375.387;Y
Mánaðarlaun;653-139-12 (Kjölur, BSRB og SÍS);01.06.2016;382.212;Y
Mánaðarlaun;653-139-14 (Kjölur, BSRB og SÍS);01.06.2016;389.038;Y
Mánaðarlaun;653-139-16 (Kjölur, BSRB og SÍS);01.06.2016;395.863;Y
Mánaðarlaun;653-139-2 (Kjölur, BSRB og SÍS);01.06.2016;348.086;Y
Mánaðarlaun;653-139-4 (Kjölur, BSRB og SÍS);01.06.2016;354.911;Y
Mánaðarlaun;653-139-6 (Kjölur, BSRB og SÍS);01.06.2016;361.737;Y
Mánaðarlaun;653-139-8 (Kjölur, BSRB og SÍS);01.06.2016;368.562;Y
Mánaðarlaun;653-140-0 (Kjölur, BSRB og SÍS);01.06.2016;344.724;Y
Mánaðarlaun;653-140-10 (Kjölur, BSRB og SÍS);01.06.2016;379.196;Y
Mánaðarlaun;653-140-12 (Kjölur, BSRB og SÍS);01.06.2016;386.091;Y
Mánaðarlaun;653-140-14 (Kjölur, BSRB og SÍS);01.06.2016;392.985;Y
Mánaðarlaun;653-140-16 (Kjölur, BSRB og SÍS);01.06.2016;399.880;Y
Mánaðarlaun;653-140-2 (Kjölur, BSRB og SÍS);01.06.2016;351.618;Y
Mánaðarlaun;653-140-4 (Kjölur, BSRB og SÍS);01.06.2016;358.513;Y
Mánaðarlaun;653-140-6 (Kjölur, BSRB og SÍS);01.06.2016;365.407;Y
Mánaðarlaun;653-140-8 (Kjölur, BSRB og SÍS);01.06.2016;372.302;Y
Mánaðarlaun;653-141-0 (Kjölur, BSRB og SÍS);01.06.2016;348.226;Y
Mánaðarlaun;653-141-10 (Kjölur, BSRB og SÍS);01.06.2016;383.049;Y
Mánaðarlaun;653-141-12 (Kjölur, BSRB og SÍS);01.06.2016;390.013;Y
Mánaðarlaun;653-141-14 (Kjölur, BSRB og SÍS);01.06.2016;396.978;Y
Mánaðarlaun;653-141-16 (Kjölur, BSRB og SÍS);01.06.2016;403.942;Y
Mánaðarlaun;653-141-2 (Kjölur, BSRB og SÍS);01.06.2016;355.191;Y
Mánaðarlaun;653-141-4 (Kjölur, BSRB og SÍS);01.06.2016;362.155;Y
Mánaðarlaun;653-141-6 (Kjölur, BSRB og SÍS);01.06.2016;369.120;Y
Mánaðarlaun;653-141-8 (Kjölur, BSRB og SÍS);01.06.2016;376.084;Y
Mánaðarlaun;653-142-0 (Kjölur, BSRB og SÍS);01.06.2016;351.767;Y
Mánaðarlaun;653-142-10 (Kjölur, BSRB og SÍS);01.06.2016;386.944;Y
Mánaðarlaun;653-142-12 (Kjölur, BSRB og SÍS);01.06.2016;393.979;Y
Mánaðarlaun;653-142-14 (Kjölur, BSRB og SÍS);01.06.2016;401.014;Y
Mánaðarlaun;653-142-16 (Kjölur, BSRB og SÍS);01.06.2016;408.050;Y
Mánaðarlaun;653-142-2 (Kjölur, BSRB og SÍS);01.06.2016;358.802;Y
Mánaðarlaun;653-142-4 (Kjölur, BSRB og SÍS);01.06.2016;365.838;Y
Mánaðarlaun;653-142-6 (Kjölur, BSRB og SÍS);01.06.2016;372.873;Y
Mánaðarlaun;653-142-8 (Kjölur, BSRB og SÍS);01.06.2016;379.908;Y
Mánaðarlaun;653-144-0 (Kjölur, BSRB og SÍS);01.06.2016;358.965;Y
